127.0.0.1 - - [04/Oct/2016:22:06:07 +0800] "GET / HTTP/1.1" 200 1589 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /css/app.50da47003d31468a1b5b.css HTTP/1.1" 200 8768 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /js/vendor.50da47003d31468a1b5b.js HTTP/1.1" 200 221095 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /js/app.50da47003d31468a1b5b.js HTTP/1.1" 200 111052 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /js/app.50da47003d31468a1b5b.js.map HTTP/1.1" 200 920989 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /css/app.50da47003d31468a1b5b.css.map HTTP/1.1" 200 18640 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:06:08 +0800] "GET /js/vendor.50da47003d31468a1b5b.js.map HTTP/1.1" 200 2801646 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:50 +0800] "GET / HTTP/1.1" 200 1589 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /css/app.bb079de5fa5209783b6b.css HTTP/1.1" 200 8768 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /js/vendor.bb079de5fa5209783b6b.js HTTP/1.1" 200 221095 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /js/app.bb079de5fa5209783b6b.js HTTP/1.1" 200 110972 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /js/vendor.bb079de5fa5209783b6b.js.map HTTP/1.1" 200 2801646 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /js/app.bb079de5fa5209783b6b.js.map HTTP/1.1" 200 920815 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:31:51 +0800] "GET /css/app.bb079de5fa5209783b6b.css.map HTTP/1.1" 200 18640 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
